trial_count,FB,c_dis,context,response,rt,state,stim,trial_count,ts,rep_resp,switch,con_shape,con_orient,correct
150,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,f,0.4721808433532715,1,"(1, 2)",150,0,True,False,False,False,False
151,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,f,0.7821609973907471,1,"(1, 3)",151,0,True,False,False,False,False
152,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,d,0.42079806327819824,1,"(0, 3)",152,0,False,False,False,False,False
153,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,f,0.9164729118347168,1,"(1, 3)",153,0,False,False,False,False,False
154,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,f,0.6941211223602295,1,"(1, 2)",154,0,True,False,False,False,False
155,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,f,0.7717819213867188,1,"(1, 3)",155,0,True,False,False,False,False
156,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,f,0.7231869697570801,1,"(1, 2)",156,0,True,False,False,False,False
157,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,f,0.8586409091949463,1,"(1, 3)",157,0,True,False,False,False,False
158,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,d,0.7623381614685059,1,"(1, 2)",158,0,False,False,False,False,False
159,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,d,0.9431400299072266,1,"(1, 2)",159,0,True,False,False,False,False
160,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,j,0.9548730850219727,0,"(0, 2)",160,1,False,True,False,False,False
161,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,j,0.4720451831817627,0,"(0, 2)",161,1,True,False,False,False,False
162,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,j,0.9256339073181152,0,"(0, 3)",162,1,True,False,False,False,False
163,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,j,0.655601978302002,0,"(0, 2)",163,1,True,False,False,False,False
164,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-1.0,k,0.8537490367889404,0,"(0, 3)",164,1,False,False,False,False,False
165,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-1.0,k,0.5270581245422363,0,"(0, 3)",165,1,True,False,False,False,False
166,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,k,0.7039639949798584,0,"(1, 3)",166,1,True,False,False,False,False
168,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,f,0.9836301803588867,1,"(0, 3)",168,0,False,True,False,False,False
169,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,d,0.6366879940032959,1,"(0, 2)",169,0,False,False,False,False,False
170,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,d,0.9456751346588135,1,"(0, 3)",170,0,True,False,False,False,False
171,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,d,0.8179521560668945,1,"(1, 2)",171,0,True,False,False,False,False
172,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,d,0.5414040088653564,1,"(0, 3)",172,0,True,False,False,False,False
173,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,f,0.6589281558990479,1,"(1, 2)",173,0,False,False,False,False,False
174,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,d,1.0352802276611328,1,"(0, 2)",174,0,False,False,False,False,False
175,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,f,0.8985569477081299,1,"(1, 2)",175,0,False,False,False,False,False
176,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,j,1.2884979248046875,1,"(0, 3)",176,0,False,False,False,False,False
177,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,k,1.1023831367492676,0,"(1, 2)",177,1,False,True,False,False,False
178,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,k,1.0689630508422852,0,"(0, 3)",178,1,True,False,False,False,False
